layer,head,msa_entropy,masri_entropy,msa_bos_attn,masri_bos_attn,entropy_diff,bos_attn_diff,prompt_id,category
10,11,0.35783883929252625,0.4785112142562866,0.773514986038208,0.7105948328971863,0.12067237496376038,-0.06292015314102173,p08,future
11,0,0.00012004098971374333,0.00034748631878755987,0.9999895095825195,0.9999668598175049,0.00022744532907381654,-2.2649765014648438e-05,p08,future
11,1,0.0,0.0,1.0,1.0,0.0,0.0,p08,future
11,2,5.2965972734713814e-17,7.013242390259064e-14,1.0,1.0,7.007945792985593e-14,0.0,p08,future
11,3,3.871989187609337e-11,1.4445309393096295e-09,1.0,1.0,1.4058110474335361e-09,0.0,p08,future
11,4,0.055658161640167236,0.012771446257829666,0.974540650844574,0.9978072643280029,-0.04288671538233757,0.023266613483428955,p08,future
11,5,1.0398636618447199e-07,0.00782228447496891,1.0,0.9984563589096069,0.007822180488602726,-0.0015436410903930664,p08,future
11,6,0.1344878077507019,0.4014277458190918,0.1818181872367859,0.1818181872367859,0.2669399380683899,0.0,p08,future
11,7,0.002649693051353097,0.00014505982107948512,0.9996196627616882,0.999987781047821,-0.002504633230273612,0.0003681182861328125,p08,future
11,8,0.005729116965085268,3.189729613950476e-05,0.9989497661590576,0.9999971985816956,-0.005697219668945763,0.0010474324226379395,p08,future
11,9,1.4624350271803834e-22,5.137571221681633e-18,1.0,1.0,5.137424978178915e-18,0.0,p08,future
11,10,1.554517484248317e-28,1.5590651267740302e-25,1.0,1.0,1.557510609289782e-25,0.0,p08,future
11,11,5.274218040085543e-08,6.227437410188941e-08,1.0,1.0,9.532193701033975e-09,0.0,p08,future
0,0,0.7603989243507385,0.7941353917121887,0.24535925686359406,0.20747072994709015,0.033736467361450195,-0.037888526916503906,p09,verb
0,1,0.853821873664856,0.8036853075027466,0.24138598144054413,0.20267987251281738,-0.050136566162109375,-0.038706108927726746,p09,verb
0,2,0.6249568462371826,0.7711750864982605,0.31348079442977905,0.22428207099437714,0.14621824026107788,-0.08919872343540192,p09,verb
0,3,1.3607505559921265,1.3284740447998047,0.2816719710826874,0.313770592212677,-0.03227651119232178,0.032098621129989624,p09,verb
0,4,1.3475143909454346,1.3606750965118408,0.27201172709465027,0.2641025185585022,0.01316070556640625,-0.007909208536148071,p09,verb
0,5,1.2913730144500732,1.340024709701538,0.2599203586578369,0.27491495013237,0.048651695251464844,0.014994591474533081,p09,verb
0,6,1.0643749237060547,0.9136710166931152,0.35139042139053345,0.2775419354438782,-0.15070390701293945,-0.07384848594665527,p09,verb
0,7,0.3020440638065338,0.5529797673225403,0.1108468547463417,0.1041768342256546,0.25093570351600647,-0.006670020520687103,p09,verb
0,8,0.9395062327384949,0.975629448890686,0.2552157938480377,0.29500526189804077,0.03612321615219116,0.03978946805000305,p09,verb
0,9,1.0908749103546143,1.0874121189117432,0.29052743315696716,0.24439135193824768,-0.0034627914428710938,-0.04613608121871948,p09,verb
0,10,1.3383244276046753,1.3471218347549438,0.19372715055942535,0.36369821429252625,0.008797407150268555,0.1699710637331009,p09,verb
0,11,0.41603344678878784,0.4534360468387604,0.20067748427391052,0.2104688584804535,0.037402600049972534,0.009791374206542969,p09,verb
1,0,1.2225325107574463,1.197619915008545,0.25935763120651245,0.22585344314575195,-0.024912595748901367,-0.0335041880607605,p09,verb
1,1,0.2694103717803955,0.4373132586479187,0.20148524641990662,0.23057515919208527,0.1679028868675232,0.02908991277217865,p09,verb
1,2,0.7125128507614136,1.146169900894165,0.37823721766471863,0.12300536781549454,0.43365705013275146,-0.2552318498492241,p09,verb
1,3,1.1956825256347656,1.2606300115585327,0.3040677607059479,0.18769364058971405,0.06494748592376709,-0.11637412011623383,p09,verb
1,4,0.26024603843688965,0.18171396851539612,0.1004406064748764,0.10010629892349243,-0.07853206992149353,-0.00033430755138397217,p09,verb
1,5,1.3485352993011475,1.3099881410598755,0.24471445381641388,0.31578224897384644,-0.03854715824127197,0.07106779515743256,p09,verb
1,6,1.0959683656692505,1.0541826486587524,0.14209911227226257,0.3417651057243347,-0.04178571701049805,0.19966599345207214,p09,verb
1,7,1.2231404781341553,1.290444016456604,0.2742055058479309,0.23139353096485138,0.06730353832244873,-0.04281197488307953,p09,verb
1,8,0.49990779161453247,0.3702831566333771,0.11499683558940887,0.11012472957372665,-0.1296246349811554,-0.0048721060156822205,p09,verb
1,9,1.266130805015564,1.2589757442474365,0.2797985374927521,0.24466922879219055,-0.007155060768127441,-0.03512930870056152,p09,verb
1,10,0.9259086847305298,0.9601424932479858,0.22885604202747345,0.29698237776756287,0.034233808517456055,0.06812633574008942,p09,verb
1,11,0.7776103615760803,0.822311520576477,0.20748016238212585,0.16611069440841675,0.04470115900039673,-0.041369467973709106,p09,verb
2,0,1.1299397945404053,1.124695062637329,0.24244782328605652,0.2766498923301697,-0.005244731903076172,0.03420206904411316,p09,verb
2,1,0.816425621509552,0.8666048049926758,0.299299031496048,0.22150640189647675,0.05017918348312378,-0.07779262959957123,p09,verb
2,2,0.8614064455032349,0.962938666343689,0.2707141935825348,0.26476624608039856,0.1015322208404541,-0.0059479475021362305,p09,verb
2,3,1.0405317544937134,0.8899999856948853,0.3757733702659607,0.15813246369361877,-0.15053176879882812,-0.21764090657234192,p09,verb
2,4,1.4038641452789307,1.351918339729309,0.30754053592681885,0.26074114441871643,-0.05194580554962158,-0.04679939150810242,p09,verb
2,5,0.6909408569335938,0.6910809278488159,0.32318931818008423,0.15750110149383545,0.00014007091522216797,-0.16568821668624878,p09,verb
2,6,0.6405471563339233,0.7393871545791626,0.2241891622543335,0.21220698952674866,0.09883999824523926,-0.011982172727584839,p09,verb
2,7,1.3288159370422363,1.2770177125930786,0.3378089964389801,0.25545305013656616,-0.051798224449157715,-0.08235594630241394,p09,verb
2,8,0.7474233508110046,0.9693381190299988,0.32376667857170105,0.23858065903186798,0.22191476821899414,-0.08518601953983307,p09,verb
2,9,0.6914497017860413,0.8112532496452332,0.33221927285194397,0.2165510356426239,0.1198035478591919,-0.11566823720932007,p09,verb
2,10,1.1754781007766724,0.9985677003860474,0.23158767819404602,0.2263428270816803,-0.176910400390625,-0.005244851112365723,p09,verb
2,11,1.0107076168060303,0.9565271139144897,0.25989437103271484,0.18246805667877197,-0.05418050289154053,-0.07742631435394287,p09,verb
3,0,0.14961335062980652,0.16642442345619202,0.19935230910778046,0.1993253529071808,0.016811072826385498,-2.695620059967041e-05,p09,verb
3,1,0.8450505137443542,0.9455842971801758,0.33593660593032837,0.41163238883018494,0.10053378343582153,0.07569578289985657,p09,verb
3,2,0.5247421264648438,0.5657025575637817,0.22626034915447235,0.2675899565219879,0.04096043109893799,0.041329607367515564,p09,verb
3,3,0.8899914026260376,0.9584349393844604,0.3837280571460724,0.28299495577812195,0.06844353675842285,-0.10073310136795044,p09,verb
3,4,1.0700814723968506,1.0874149799346924,0.43303021788597107,0.4633413851261139,0.017333507537841797,0.030311167240142822,p09,verb
3,5,0.958979606628418,1.1159534454345703,0.6417843103408813,0.562911868095398,0.15697383880615234,-0.0788724422454834,p09,verb
3,6,1.052369475364685,0.9797795414924622,0.6442910432815552,0.6679121851921082,-0.0725899338722229,0.02362114191055298,p09,verb
3,7,1.1825032234191895,1.0544872283935547,0.5694106817245483,0.665083646774292,-0.12801599502563477,0.09567296504974365,p09,verb
3,8,1.1285688877105713,1.1095808744430542,0.3435603082180023,0.33928632736206055,-0.01898801326751709,-0.0042739808559417725,p09,verb
3,9,0.8113449811935425,0.7637694478034973,0.3518567979335785,0.466219037771225,-0.047575533390045166,0.11436223983764648,p09,verb
3,10,0.9973267316818237,1.1117947101593018,0.29612523317337036,0.25508102774620056,0.11446797847747803,-0.0410442054271698,p09,verb
3,11,1.0712748765945435,0.9668510556221008,0.653685450553894,0.6986355781555176,-0.10442382097244263,0.044950127601623535,p09,verb
4,0,0.1236557811498642,0.14392806589603424,0.9750199317932129,0.9732800722122192,0.020272284746170044,-0.0017398595809936523,p09,verb
4,1,0.19846859574317932,0.16020694375038147,0.9645350575447083,0.9696013331413269,-0.03826165199279785,0.005066275596618652,p09,verb
4,2,0.10229194164276123,0.19073636829853058,0.9840335845947266,0.9631026387214661,0.08844442665576935,-0.020930945873260498,p09,verb
4,3,0.3275321424007416,0.2659985423088074,0.9252361059188843,0.9428269267082214,-0.061533600091934204,0.017590820789337158,p09,verb
4,4,0.8565689325332642,0.7341510057449341,0.729515790939331,0.7938503623008728,-0.12241792678833008,0.06433457136154175,p09,verb
4,5,0.7241108417510986,0.3322942852973938,0.7060359120368958,0.9195591807365417,-0.39181655645370483,0.213523268699646,p09,verb
4,6,0.13137224316596985,0.0774669200181961,0.9636224508285522,0.9852550625801086,-0.05390532314777374,0.021632611751556396,p09,verb
4,7,0.1679351031780243,0.1966787576675415,0.9695652723312378,0.9632587432861328,0.028743654489517212,-0.0063065290451049805,p09,verb
4,8,0.045225486159324646,0.29783064126968384,0.992418110370636,0.9258307218551636,0.2526051551103592,-0.06658738851547241,p09,verb
4,9,0.650963544845581,0.7638596892356873,0.7760219573974609,0.7380473017692566,0.1128961443901062,-0.037974655628204346,p09,verb
4,10,0.04305998235940933,0.01830236427485943,0.9905344843864441,0.9970276951789856,-0.024757618084549904,0.006493210792541504,p09,verb
4,11,0.09708309918642044,0.04082673415541649,0.9710381627082825,0.9939818382263184,-0.05625636503100395,0.02294367551803589,p09,verb
5,0,0.30733922123908997,0.42421889305114746,0.9369224309921265,0.9085297584533691,0.1168796718120575,-0.028392672538757324,p09,verb
5,1,0.1487901657819748,0.33669573068618774,0.9715520739555359,0.9296953082084656,0.18790556490421295,-0.04185676574707031,p09,verb
5,2,0.1273110955953598,0.3475283980369568,0.9777200818061829,0.9176665544509888,0.22021730244159698,-0.06005352735519409,p09,verb
5,3,0.43453606963157654,0.47513842582702637,0.8934652209281921,0.8867813348770142,0.04060235619544983,-0.0066838860511779785,p09,verb
5,4,0.06300978362560272,0.14408688247203827,0.9889707565307617,0.9717289805412292,0.08107709884643555,-0.01724177598953247,p09,verb
5,5,0.5579046607017517,0.5488772392272949,0.8500610589981079,0.8630129098892212,-0.009027421474456787,0.012951850891113281,p09,verb
5,6,0.012178471311926842,0.015273635275661945,0.9978483319282532,0.9976966977119446,0.0030951639637351036,-0.00015163421630859375,p09,verb
5,7,0.1215205192565918,0.20042471587657928,0.979479968547821,0.9642664194107056,0.07890419661998749,-0.015213549137115479,p09,verb
5,8,0.7523379325866699,0.8992470502853394,0.7355120778083801,0.6878451108932495,0.14690911769866943,-0.047666966915130615,p09,verb
5,9,0.1499699056148529,0.23836171627044678,0.9465746879577637,0.9458220601081848,0.08839181065559387,-0.0007526278495788574,p09,verb
5,10,0.06818756461143494,0.4725314974784851,0.9893959760665894,0.8781582713127136,0.40434393286705017,-0.11123770475387573,p09,verb
5,11,0.4555129408836365,0.6847012042999268,0.8987952470779419,0.8275501132011414,0.22918826341629028,-0.07124513387680054,p09,verb
6,0,0.9205223917961121,1.2020225524902344,0.5898535847663879,0.3804703652858734,0.2815001606941223,-0.20938321948051453,p09,verb
6,1,0.28086644411087036,0.49788957834243774,0.924831211566925,0.8636800646781921,0.21702313423156738,-0.06115114688873291,p09,verb
6,2,0.09913915395736694,0.20241303741931915,0.9831741452217102,0.9598121643066406,0.10327388346195221,-0.02336198091506958,p09,verb
6,3,0.02903495356440544,0.06870140135288239,0.9952378273010254,0.9866365194320679,0.039666447788476944,-0.00860130786895752,p09,verb
6,4,0.460498571395874,0.5721783638000488,0.8732684254646301,0.8495084643363953,0.1116797924041748,-0.023759961128234863,p09,verb
6,5,0.4189349114894867,0.40841180086135864,0.8813477754592896,0.8934608697891235,-0.010523110628128052,0.012113094329833984,p09,verb
6,6,0.020662177354097366,0.04882080852985382,0.9963988065719604,0.9868354797363281,0.028158631175756454,-0.009563326835632324,p09,verb
6,7,0.1794496476650238,0.2793348431587219,0.9680045247077942,0.9420792460441589,0.09988519549369812,-0.025925278663635254,p09,verb
6,8,0.43857279419898987,0.5305345058441162,0.8968381881713867,0.8585258722305298,0.09196171164512634,-0.038312315940856934,p09,verb
6,9,0.07599589973688126,0.18238528072834015,0.9875112771987915,0.9605639576911926,0.10638938099145889,-0.026947319507598877,p09,verb
6,10,0.1027403473854065,0.16497567296028137,0.9765129089355469,0.9673432111740112,0.06223532557487488,-0.009169697761535645,p09,verb
6,11,0.09476326406002045,0.5227968692779541,0.9845808148384094,0.8432313799858093,0.42803360521793365,-0.1413494348526001,p09,verb
7,0,5.223156282485597e-11,2.1284656668285606e-06,1.0,0.9999998211860657,2.1284134352657358e-06,-1.7881393432617188e-07,p09,verb
7,1,0.17529234290122986,0.20388460159301758,0.865932285785675,0.8633514642715454,0.02859225869178772,-0.0025808215141296387,p09,verb
7,2,2.5779985435292474e-07,1.1772324342018692e-06,0.8999999761581421,0.9999998807907104,9.194325798489444e-07,0.09999990463256836,p09,verb
7,3,0.8542085886001587,0.8504464030265808,0.42268556356430054,0.49809202551841736,-0.003762185573577881,0.07540646195411682,p09,verb
7,4,0.2120596468448639,0.34977400302886963,0.9597975611686707,0.9235556721687317,0.13771435618400574,-0.036241888999938965,p09,verb
7,5,0.042738549411296844,0.01254504919052124,0.9922772645950317,0.9984481930732727,-0.030193500220775604,0.006170928478240967,p09,verb
7,6,0.04182549566030502,0.06918482482433319,0.9929553866386414,0.9886003732681274,0.027359329164028168,-0.004355013370513916,p09,verb
7,7,0.5763410329818726,0.634314239025116,0.36540141701698303,0.5717382431030273,0.05797320604324341,0.2063368260860443,p09,verb
7,8,0.2893618941307068,0.31182152032852173,0.9407622218132019,0.9350156784057617,0.02245962619781494,-0.0057465434074401855,p09,verb
7,9,0.7392697334289551,0.8653091192245483,0.7862643003463745,0.7435587048530579,0.12603938579559326,-0.04270559549331665,p09,verb
7,10,0.17055705189704895,0.29060062766075134,0.8957071304321289,0.8912340402603149,0.12004357576370239,-0.004473090171813965,p09,verb
7,11,0.15709929168224335,0.3032369017601013,0.9695838689804077,0.9387296438217163,0.14613761007785797,-0.030854225158691406,p09,verb
8,0,3.32960148341499e-08,5.908488143191448e-10,0.800000011920929,0.6000000238418579,-3.2705166019830756e-08,-0.19999998807907104,p09,verb
8,1,0.20344257354736328,0.07080365717411041,0.3586142659187317,0.10000143945217133,-0.13263891637325287,-0.25861282646656036,p09,verb
8,2,0.29424580931663513,0.4780871868133545,0.9108108282089233,0.7757891416549683,0.18384137749671936,-0.13502168655395508,p09,verb
8,3,0.06558056175708771,0.08373703807592392,0.8999999165534973,0.8572635650634766,0.018156476318836212,-0.04273635149002075,p09,verb
8,4,0.00213448004797101,0.06969989836215973,0.10000000149011612,0.10000000149011612,0.06756541831418872,0.0,p09,verb
8,5,1.022355991153745e-05,0.0007153318147175014,0.9999992251396179,0.999913215637207,0.000705108254805964,-8.600950241088867e-05,p09,verb
8,6,0.026714080944657326,0.040309179574251175,0.9964591264724731,0.9926522374153137,0.01359509862959385,-0.003806889057159424,p09,verb
8,7,0.04561903327703476,0.02282125875353813,0.9921782612800598,0.9966489672660828,-0.022797774523496628,0.004470705986022949,p09,verb
8,8,1.3666559084413166e-07,3.4123519299100735e-07,1.0,1.0,2.045696021468757e-07,0.0,p09,verb
8,9,0.015059584751725197,0.009153299033641815,0.9981178045272827,0.9988607168197632,-0.005906285718083382,0.0007429122924804688,p09,verb
8,10,0.04870152845978737,0.10203517973423004,0.982770562171936,0.9704447984695435,0.05333365127444267,-0.012325763702392578,p09,verb
8,11,5.4013555200072005e-05,0.08843383938074112,0.2999951243400574,0.26402318477630615,0.08837982582554105,-0.03597193956375122,p09,verb
9,0,0.005945884622633457,0.059749554842710495,0.5,0.20000000298023224,0.05380367022007704,-0.29999999701976776,p09,verb
9,1,0.004132900852710009,0.06589430570602417,0.999409019947052,0.9871300458908081,0.06176140485331416,-0.012278974056243896,p09,verb
9,2,2.545386590304538e-13,1.821021805570311e-10,1.0,1.0,1.8184764189800064e-10,0.0,p09,verb
9,3,0.03929271548986435,0.008853784762322903,0.9901269674301147,0.9985713958740234,-0.030438930727541447,0.008444428443908691,p09,verb
9,4,1.788531136526217e-07,0.0013168700970709324,1.0,0.7998245358467102,0.0013166912439572798,-0.2001754641532898,p09,verb
9,5,2.1233326951096722e-19,6.440364813897759e-05,0.20000000298023224,0.10000000149011612,6.440364813897737e-05,-0.10000000149011612,p09,verb
9,6,6.30033392368692e-22,2.507157172775237e-15,1.0,1.0,2.5071565427418448e-15,0.0,p09,verb
9,7,0.4807754456996918,0.6640540361404419,0.7640711665153503,0.6992987394332886,0.18327859044075012,-0.06477242708206177,p09,verb
9,8,6.553149702374123e-20,1.899125474935648e-11,1.0,1.0,1.8991254683824982e-11,0.0,p09,verb
9,9,1.4919588240608323e-31,8.657738097062432e-19,1.0,1.0,8.65773809706094e-19,0.0,p09,verb
9,10,0.01057845912873745,0.01399261225014925,0.9985393285751343,0.9982078671455383,0.0034141531214118004,-0.00033146142959594727,p09,verb
9,11,1.1415275366744027e-05,0.0606226921081543,0.8999999761581421,0.6000322699546814,0.06061127683278755,-0.2999677062034607,p09,verb
10,0,0.022935573011636734,0.03784900903701782,0.9008058309555054,0.9925605058670044,0.014913436025381088,0.09175467491149902,p09,verb
10,1,0.0003854784299619496,2.1516218112083152e-05,0.9999567270278931,0.9999982118606567,-0.00036396221184986643,4.1484832763671875e-05,p09,verb
10,2,0.01125476323068142,0.15048520267009735,0.8994655609130859,0.8521933555603027,0.13923043943941593,-0.0472722053527832,p09,verb
10,3,1.3817301879882742e-17,5.863511716094894e-13,1.0,1.0,5.863373543076095e-13,0.0,p09,verb
10,4,0.07912594079971313,0.03351811319589615,0.6155288219451904,0.39481574296951294,-0.045607827603816986,-0.2207130789756775,p09,verb
10,5,0.000307947164401412,2.6782331588037778e-06,0.9999664425849915,0.9999998211860657,-0.00030526893124260823,3.337860107421875e-05,p09,verb
10,6,1.5337710756405804e-13,3.1051741039567204e-11,1.0,1.0,3.0898363932003146e-11,0.0,p09,verb
10,7,3.531157588554379e-09,0.0009729501907713711,1.0,0.9998823404312134,0.0009729466596137826,-0.0001176595687866211,p09,verb
10,8,3.540301175273375e-18,5.074791108321002e-18,1.0,1.0,1.534489933047627e-18,0.0,p09,verb
10,9,0.4382576048374176,0.6284195184707642,0.5431931614875793,0.5299268960952759,0.19016191363334656,-0.013266265392303467,p09,verb
10,10,7.6041869760956615e-06,0.0004334521945565939,0.9999994039535522,0.9999598264694214,0.00042584800758049823,-3.9577484130859375e-05,p09,verb
10,11,0.21376433968544006,0.382975697517395,0.8753520846366882,0.6949660778045654,0.16921135783195496,-0.1803860068321228,p09,verb
11,0,0.009151226840913296,0.0003856686525978148,0.998378574848175,0.9999597668647766,-0.008765558188315481,0.0015811920166015625,p09,verb
11,1,4.354441483255829e-37,0.0,1.0,1.0,-4.354441483255829e-37,0.0,p09,verb
11,2,2.597639117696282e-12,3.763084462093946e-12,1.0,1.0,1.1654453443976642e-12,0.0,p09,verb
11,3,1.1105421293677864e-07,6.881232805788784e-10,1.0,1.0,-1.1036608965619976e-07,0.0,p09,verb
11,4,0.10020430386066437,0.06931574642658234,0.8822544813156128,0.9832992553710938,-0.03088855743408203,0.10104477405548096,p09,verb
11,5,5.468204108183272e-06,0.003463967237621546,0.9999996423721313,0.9994395971298218,0.0034584990335133625,-0.0005600452423095703,p09,verb
11,6,0.3164958953857422,0.4109848439693451,0.20000000298023224,0.10000000149011612,0.0944889485836029,-0.10000000149011612,p09,verb
11,7,0.006710335612297058,0.00015332872862927616,0.9005916714668274,0.9999850988388062,-0.006557006883667782,0.09939342737197876,p09,verb
11,8,7.4232229962944984e-06,3.921644020010717e-05,0.9999994039535522,0.999996542930603,3.1793217203812674e-05,-2.86102294921875e-06,p09,verb
11,9,6.9818905668592775e-15,3.541981771358789e-15,1.0,1.0,-3.4399087955004886e-15,0.0,p09,verb
11,10,1.2709238331997301e-22,7.22561721530436e-24,1.0,1.0,-1.1986676610466865e-22,0.0,p09,verb
11,11,0.0019252377096563578,4.1604221223678906e-06,0.9997435808181763,0.9999997019767761,-0.0019210772875339899,0.0002561211585998535,p09,verb
0,0,0.8664437532424927,0.9396845698356628,0.21231825649738312,0.2320852279663086,0.07324081659317017,0.019766971468925476,p10,verb
0,1,0.9133466482162476,0.715437650680542,0.2844699025154114,0.22174395620822906,-0.19790899753570557,-0.06272594630718231,p10,verb
0,2,0.7318606376647949,0.7062051296234131,0.18885059654712677,0.23481696844100952,-0.025655508041381836,0.04596637189388275,p10,verb
0,3,1.245666265487671,1.210984706878662,0.42559584975242615,0.3013194501399994,-0.03468155860900879,-0.12427639961242676,p10,verb
0,4,1.3693796396255493,1.2669240236282349,0.2640257179737091,0.29487693309783936,-0.10245561599731445,0.03085121512413025,p10,verb
0,5,1.3411945104599,1.3501347303390503,0.23362918198108673,0.30376458168029785,0.00894021987915039,0.07013539969921112,p10,verb
0,6,0.9510180354118347,0.8740696310997009,0.21113821864128113,0.3046819865703583,-0.07694840431213379,0.09354376792907715,p10,verb
0,7,0.46332812309265137,0.47016775608062744,0.10203251987695694,0.11335340142250061,0.006839632987976074,0.01132088154554367,p10,verb
0,8,0.6172192692756653,0.7241195440292358,0.2104053497314453,0.32639461755752563,0.10690027475357056,0.11598926782608032,p10,verb
0,9,0.8860172033309937,1.1205681562423706,0.21083876490592957,0.28214892745018005,0.23455095291137695,0.07131016254425049,p10,verb
0,10,1.2200194597244263,1.2290661334991455,0.5227420926094055,0.40597039461135864,0.009046673774719238,-0.11677169799804688,p10,verb
0,11,0.30309751629829407,0.44649478793144226,0.19819310307502747,0.2189110517501831,0.1433972716331482,0.02071794867515564,p10,verb
1,0,1.2332477569580078,1.2632046937942505,0.2779042720794678,0.25838708877563477,0.029956936836242676,-0.019517183303833008,p10,verb
1,1,0.43443647027015686,0.4887954890727997,0.22252149879932404,0.25669240951538086,0.05435901880264282,0.034170910716056824,p10,verb
1,2,0.7272651195526123,0.9813883304595947,0.14920547604560852,0.13455089926719666,0.2541232109069824,-0.014654576778411865,p10,verb
1,3,1.0533511638641357,1.214362621307373,0.2070195972919464,0.2131270319223404,0.1610114574432373,0.006107434630393982,p10,verb
1,4,0.09765085577964783,0.16960470378398895,0.10089828819036484,0.11123485118150711,0.07195384800434113,0.010336562991142273,p10,verb
1,5,1.2870335578918457,1.263390302658081,0.20564937591552734,0.33938419818878174,-0.02364325523376465,0.1337348222732544,p10,verb
1,6,1.0997934341430664,1.1850661039352417,0.2431347817182541,0.4055004119873047,0.08527266979217529,0.1623656302690506,p10,verb
1,7,1.2748003005981445,1.2565326690673828,0.25029462575912476,0.25171613693237305,-0.01826763153076172,0.001421511173248291,p10,verb
1,8,0.3958461880683899,0.37660253047943115,0.11265237629413605,0.12476685643196106,-0.01924365758895874,0.012114480137825012,p10,verb
1,9,1.2218800783157349,1.1630830764770508,0.24489280581474304,0.2522834539413452,-0.05879700183868408,0.007390648126602173,p10,verb
1,10,0.9626985788345337,1.0773389339447021,0.3637388348579407,0.34356623888015747,0.11464035511016846,-0.020172595977783203,p10,verb
1,11,0.798990786075592,0.8462603092193604,0.26351603865623474,0.1986973136663437,0.04726952314376831,-0.06481872498989105,p10,verb
2,0,1.0371661186218262,1.0073460340499878,0.1996021419763565,0.2900703549385071,-0.02982008457183838,0.09046821296215057,p10,verb
2,1,0.8695958256721497,0.8928887844085693,0.27702629566192627,0.2383652776479721,0.023292958736419678,-0.03866101801395416,p10,verb
2,2,1.0109174251556396,1.068381428718567,0.2556808590888977,0.2923864722251892,0.057464003562927246,0.036705613136291504,p10,verb
2,3,1.0084775686264038,1.0568368434906006,0.3268546462059021,0.17797204852104187,0.04835927486419678,-0.14888259768486023,p10,verb
2,4,1.3554770946502686,1.3290646076202393,0.30296653509140015,0.29650694131851196,-0.026412487030029297,-0.006459593772888184,p10,verb
2,5,0.8290210962295532,0.8050349354743958,0.2885185182094574,0.17432984709739685,-0.02398616075515747,-0.11418867111206055,p10,verb
2,6,0.6862146258354187,0.7173623442649841,0.2771652340888977,0.24018925428390503,0.03114771842956543,-0.036975979804992676,p10,verb
2,7,1.1827627420425415,1.2472869157791138,0.28358715772628784,0.28492116928100586,0.06452417373657227,0.0013340115547180176,p10,verb
2,8,1.0048011541366577,0.9708494544029236,0.28121405839920044,0.2596258521080017,-0.03395169973373413,-0.02158820629119873,p10,verb
2,9,0.8209536671638489,0.7713000178337097,0.1689670830965042,0.24160981178283691,-0.04965364933013916,0.0726427286863327,p10,verb
2,10,1.1015160083770752,1.129350185394287,0.3605324327945709,0.2564575672149658,0.027834177017211914,-0.1040748655796051,p10,verb
2,11,0.8846305012702942,0.9848744869232178,0.3225131630897522,0.19688671827316284,0.10024398565292358,-0.12562644481658936,p10,verb
3,0,0.16485844552516937,0.1512492299079895,0.20057888329029083,0.22067371010780334,-0.01360921561717987,0.020094826817512512,p10,verb
3,1,1.0825608968734741,0.9733912944793701,0.3500060737133026,0.4753156304359436,-0.109169602394104,0.125309556722641,p10,verb
3,2,0.6324331164360046,0.5244140028953552,0.24783077836036682,0.2782357633113861,-0.10801911354064941,0.030404984951019287,p10,verb
3,3,0.9451966285705566,0.908552885055542,0.34269124269485474,0.2849311828613281,-0.03664374351501465,-0.05776005983352661,p10,verb
3,4,1.0218342542648315,0.9473326802253723,0.45263609290122986,0.5220693945884705,-0.07450157403945923,0.0694333016872406,p10,verb
3,5,0.997787356376648,0.8932695388793945,0.6530011892318726,0.6643882393836975,-0.10451781749725342,0.011387050151824951,p10,verb
3,6,0.9316039085388184,0.9387063980102539,0.6863237619400024,0.6725986003875732,0.007102489471435547,-0.0137251615524292,p10,verb
3,7,1.1274802684783936,0.780255138874054,0.603324294090271,0.7851035594940186,-0.3472251296043396,0.18177926540374756,p10,verb
3,8,1.0842403173446655,1.0230666399002075,0.34928134083747864,0.36560043692588806,-0.06117367744445801,0.016319096088409424,p10,verb
3,9,0.7571345567703247,0.8135831356048584,0.4150247573852539,0.5034306049346924,0.05644857883453369,0.08840584754943848,p10,verb
3,10,1.2327873706817627,1.1440844535827637,0.2857309579849243,0.302776962518692,-0.08870291709899902,0.0170460045337677,p10,verb
3,11,0.9808085560798645,0.8288931250572205,0.6818095445632935,0.7503560185432434,-0.15191543102264404,0.06854647397994995,p10,verb
4,0,0.19929274916648865,0.21392399072647095,0.9554071426391602,0.9516342878341675,0.0146312415599823,-0.0037728548049926758,p10,verb
4,1,0.16780191659927368,0.18732886016368866,0.9675501585006714,0.963639497756958,0.019526943564414978,-0.003910660743713379,p10,verb
4,2,0.16256168484687805,0.19564111530780792,0.970939040184021,0.9598411917686462,0.03307943046092987,-0.011097848415374756,p10,verb
4,3,0.2865986227989197,0.32074272632598877,0.9401645660400391,0.9298028945922852,0.03414410352706909,-0.010361671447753906,p10,verb
4,4,0.844843864440918,0.8362452387809753,0.7136899828910828,0.7093247175216675,-0.008598625659942627,-0.004365265369415283,p10,verb
4,5,0.6575108766555786,0.31682315468788147,0.765042781829834,0.9225636720657349,-0.34068772196769714,0.15752089023590088,p10,verb
4,6,0.14115647971630096,0.1004936620593071,0.9661110639572144,0.9803082346916199,-0.040662817656993866,0.014197170734405518,p10,verb
4,7,0.24516873061656952,0.19364210963249207,0.9455515146255493,0.9622892737388611,-0.051526620984077454,0.016737759113311768,p10,verb
4,8,0.1755848526954651,0.34858617186546326,0.9639555215835571,0.900466799736023,0.17300131916999817,-0.06348872184753418,p10,verb
4,9,0.5387841463088989,0.6397961974143982,0.8583137392997742,0.8061268925666809,0.10101205110549927,-0.05218684673309326,p10,verb
4,10,0.12693314254283905,0.037437569350004196,0.9552081227302551,0.9928573966026306,-0.08949557319283485,0.03764927387237549,p10,verb
4,11,0.07834658026695251,0.05109705030918121,0.9827868342399597,0.9916417598724365,-0.0272495299577713,0.008854925632476807,p10,verb
